state,year,county,pt_wgwto,pt_wswto,pt_wtotl,pt_cutot,po_wgwto,po_wswto,po_wtotl,po_cutot,pc_wgwto,pc_wswto,pc_wtotl,pc_cutot
CO,2010,Park County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Park County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Park County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Park County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Park County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Park County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Phillips County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Phillips County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Phillips County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Phillips County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Phillips County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Phillips County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Phillips County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Pitkin County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Pitkin County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Pitkin County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Pitkin County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Pitkin County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Pitkin County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Pitkin County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Prowers County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Prowers County,3.93,0,3.93,1.53,3.93,0,3.93,0,0,0,0,1.78
CO,2005,Prowers County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Prowers County,0.77,0,6.98,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Prowers County,12.42,0,12.42,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Prowers County,0.77,0,11.43,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Prowers County,0.77,0,6.16,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Pueblo County,0,0,0,9.09,0,0,0,0,0,0,0,9.09
CO,2010,Pueblo County,0,9.71,9.71,1.53,0,0,0,0,0,9.71,9.71,1.78
CO,2005,Pueblo County,0,18.88,18.88,1.53,0,11.45,11.45,0,0,7.43,7.43,1.78
CO,2000,Pueblo County,0.77,8.08,8.08,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Pueblo County,0,10.48,10.48,6.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Pueblo County,0.77,13.65,13.65,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Pueblo County,0.77,20,20,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Rio Blanco County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Rio Blanco County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Rio Blanco County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Rio Blanco County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Rio Blanco County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Rio Blanco County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Rio Blanco County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Rio Grande County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Rio Grande County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Rio Grande County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Rio Grande County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Rio Grande County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Rio Grande County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Rio Grande County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Routt County,0,4.6,4.6,4.6,0,0,0,0,0,4.6,4.6,4.6
CO,2010,Routt County,0,5.03,5.03,1.53,0,0,0,0,0,5.03,5.03,1.78
CO,2005,Routt County,0,2.52,2.52,1.53,0,0,0,0,0,2.52,2.52,1.78
CO,2000,Routt County,0.77,2.39,2.39,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Routt County,0,4.85,4.85,4.85,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Routt County,0.77,4.19,4.19,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Routt County,0.77,4.41,4.41,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Saguache County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Saguache County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Saguache County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Saguache County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Saguache County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Saguache County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Saguache County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,San Juan County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,San Juan County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,San Juan County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,San Juan County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,San Juan County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,San Juan County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,San Juan County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,San Miguel County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,San Miguel County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,San Miguel County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,San Miguel County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,San Miguel County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,San Miguel County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,San Miguel County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Sedgwick County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Sedgwick County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Sedgwick County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Sedgwick County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Sedgwick County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Sedgwick County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Sedgwick County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Summit County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Summit County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Summit County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Summit County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Summit County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Summit County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Summit County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Teller County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Teller County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Teller County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Teller County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Teller County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Teller County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Teller County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Washington County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Washington County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Washington County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Washington County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Washington County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Washington County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Washington County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Weld County,0.46,4.45,4.91,3.74,0,0,0,0,0.46,4.45,4.91,3.74
CO,2010,Weld County,2,2.63,4.63,1.53,0,0,0,0,2,2.63,4.63,1.78
CO,2005,Weld County,0,4.14,4.14,1.53,0,0,0,0,0,4.14,4.14,1.78
CO,2000,Weld County,0.77,2.78,2.78,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Weld County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Weld County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Weld County,0.77,1.62,1.62,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,2015,Yuma County,0,0,0,0,0,0,0,0,0,0,0,0
CO,2010,Yuma County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2005,Yuma County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
CO,2000,Yuma County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
CO,1995,Yuma County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1990,Yuma County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
CO,1985,Yuma County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Bernalillo County,0.26,0,0.26,0.19,0,0,0,0,0.26,0,0.26,0.19
NM,2010,Bernalillo County,0.42,0,0.42,1.53,0,0,0,0,0.42,0,0.42,1.78
NM,2005,Bernalillo County,0.32,0,0.32,1.53,0,0,0,0,0.32,0,0.32,1.78
NM,2000,Bernalillo County,0.77,0,0.75,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Bernalillo County,0.23,0,0.23,0.15,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Bernalillo County,0.77,0,0.16,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Bernalillo County,0.77,0,0.66,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Catron County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Catron County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Catron County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Catron County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Catron County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Catron County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Catron County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Chaves County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Chaves County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Chaves County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Chaves County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Chaves County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Chaves County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Chaves County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Cibola County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Cibola County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Cibola County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Cibola County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Cibola County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Cibola County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Cibola County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Colfax County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Colfax County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Colfax County,0,0.02,0.02,1.53,0,0,0,0,0,0.02,0.02,1.78
NM,2000,Colfax County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Colfax County,0,0,0,0.04,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Colfax County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Colfax County,0.77,0.07,0.07,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Curry County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Curry County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Curry County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Curry County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Curry County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Curry County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Curry County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,De Baca County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,De Baca County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,De Baca County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,De Baca County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,De Baca County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,De Baca County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,De Baca County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Dona Ana County,1.07,0,1.07,0.77,0,0,0,0,1.07,0,1.07,0.77
NM,2010,Dona Ana County,1.66,0,1.66,1.53,0,0,0,0,1.66,0,1.66,1.78
NM,2005,Dona Ana County,1.92,0,1.92,1.53,0,0,0,0,1.92,0,1.92,1.78
NM,2000,Dona Ana County,0.77,0,2.48,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Dona Ana County,2.18,0,2.18,2.18,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Dona Ana County,0.77,0,1.52,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Dona Ana County,0.77,0,1.43,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Eddy County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Eddy County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Eddy County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Eddy County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Eddy County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Eddy County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Eddy County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Grant County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Grant County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Grant County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Grant County,0.77,0,0.25,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Grant County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Grant County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Grant County,0.77,0,0.46,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Guadalupe County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Guadalupe County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Guadalupe County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Guadalupe County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Guadalupe County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Guadalupe County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Guadalupe County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Harding County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Harding County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Harding County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Harding County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Harding County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Harding County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Harding County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Hidalgo County,0.01,0,0.01,0.01,0,0,0,0,0.01,0,0.01,0.01
NM,2010,Hidalgo County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Hidalgo County,0.69,0,0.69,1.53,0,0,0,0,0.69,0,0.69,1.78
NM,2000,Hidalgo County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Hidalgo County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Hidalgo County,0.77,0,0.43,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Hidalgo County,0.77,0,0.03,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Lea County,1.63,0,1.63,1.16,0,0,0,0,1.63,0,1.63,1.16
NM,2010,Lea County,3.37,0,3.37,1.53,0,0,0,0,3.37,0,3.37,1.78
NM,2005,Lea County,3.94,0,3.94,1.53,0,0,0,0,3.94,0,3.94,1.78
NM,2000,Lea County,0.77,0,4.55,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Lea County,3.97,0,3.97,3.97,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Lea County,0.77,0,4.8,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Lea County,0.77,0,5.09,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Lincoln County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Lincoln County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Lincoln County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Lincoln County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Lincoln County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Lincoln County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Lincoln County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Los Alamos County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Los Alamos County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Los Alamos County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Los Alamos County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Los Alamos County,0.1,0,0.1,0.07,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Los Alamos County,0.77,0.02,0.14,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Los Alamos County,0.77,0,0.13,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Luna County,1.11,0,1.11,0.79,0,0,0,0,1.11,0,1.11,0.79
NM,2010,Luna County,1.09,0,1.09,1.53,0,0,0,0,1.09,0,1.09,1.78
NM,2005,Luna County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Luna County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Luna County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Luna County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Luna County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,McKinley County,2.05,0,2.05,1.46,0,0,0,0,2.05,0,2.05,1.46
NM,2010,McKinley County,3.05,0,3.05,1.53,0,0,0,0,3.05,0,3.05,1.78
NM,2005,McKinley County,3.57,0,3.57,1.53,0,0,0,0,3.57,0,3.57,1.78
NM,2000,McKinley County,0.77,0,3.31,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,McKinley County,2.81,0,2.81,2.81,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,McKinley County,0.77,0,2.89,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,McKinley County,0.77,0,2.89,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Mora County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Mora County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Mora County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Mora County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Mora County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Mora County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Mora County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Otero County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Otero County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Otero County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Otero County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Otero County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Otero County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Otero County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Quay County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Quay County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Quay County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Quay County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Quay County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Quay County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Quay County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Rio Arriba County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Rio Arriba County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Rio Arriba County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Rio Arriba County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Rio Arriba County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Rio Arriba County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Rio Arriba County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Roosevelt County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Roosevelt County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Roosevelt County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Roosevelt County,0.77,0,0.02,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Roosevelt County,0.01,0,0.01,0.01,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Roosevelt County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Roosevelt County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Sandoval County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Sandoval County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Sandoval County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Sandoval County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Sandoval County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Sandoval County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Sandoval County,0.77,0,0.02,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,San Juan County,0,27.33,27.33,23.36,0,0,0,0,0,27.33,27.33,23.36
NM,2010,San Juan County,0,42.27,42.27,1.53,0,0,0,0,0,42.27,42.27,1.78
